result,table,_start,_stop,_time,_value,_field,_measurement,host,interface
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:24:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:25:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:26:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:27:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:28:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:29:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:30:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:31:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:32:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:33:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:34:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:35:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:36:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:30+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:35+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:40+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:45+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:50+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:37:55+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:38:00+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:38:05+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:38:10+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:38:15+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:38:20+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:38:25+00:00,70,link,wireless,pi,wlan0
_result,4,2021-04-11 02:39:16.218864+00:00,2021-04-11 03:39:16.218864+00:00,2021-04-11 03:38:30+00:00,70,link,wireless,pi,wlan0
